Date_time,Time,Air Temp,Max Air Temp,Min Air Temp,Relative Humidity,Rainfall,Scalar mean hr. wind speed,Mean hr. wind speed,Average wind direction,Sd ** wind direction,Barometric pressure,Solar Rad***,Max solar Rad***,Min solar Rad***,Sd** solar Rad***,Average ps* active Rad***,Max ps* active Rad***,Min ps* active Rad***,Std** ps* active Rad***,Leaf WT Dry,Leaf WT Wet,Leaf WT Cont
01/20/2020 16:45,16:45,20.47,20.58,20.24,90,0,1.343,1.186,155.7,22.73,895.0642,28.61,33.96,22.96,3.63,49.5,58.73,39.71,6.494,15,0,0
01/20/2020 16:30,16:30,20.42,20.51,20.31,92.6,0,0.69,0.503,154.4,39,894.7777,34.58,51.2,24.14,8.76,59.16,87.3,41.28,15.58,15,0,0
01/20/2020 16:15,16:15,20.49,20.58,20.39,91.7,0,1.274,1.151,168.5,22.75,894.6565,61.04,67.35,51.39,3.72,104.7,115.2,87.6,6.655,15,0,0
01/20/2020 16:00,16:00,20.78,20.93,20.55,92.3,0,1.382,1.289,170.9,18.01,894.4569,74.85,84.6,65.42,6.75,130,147.2,113.4,12.27,15,0,0
01/20/2020 15:45,15:45,20.93,21.01,20.86,93.4,0,1.005,0.862,176.1,30.14,894.5723,82.2,85.3,78.83,1.98,141.9,148.6,135.4,4.215,9.55,0,5.45
01/20/2020 15:30,15:30,21.07,21.15,20.95,92.9,0,0.923,0.854,164.8,15.72,894.4484,87.2,96.4,81.3,5.11,149.4,164.6,139.1,8.72,0,3.25,11.75
01/20/2020 15:15,15:15,21.16,21.23,21.08,93.5,0,0.962,0.887,165,18.84,894.3703,93.4,108,84.3,6.7,158.9,186.6,142.4,12.68,0,15,0
01/20/2020 15:00,15:00,21.19,21.26,21.1,93.7,0,0.63,0.568,157,19.22,894.283,78.01,108.3,47.51,20.66,132.1,187.6,76.44,37.67,0,15,0
01/20/2020 14:45,14:45,21.02,21.11,20.94,93.6,0,0.415,0.308,178.3,20.48,894.1953,48.35,69.19,37.69,10.2,81.3,121.6,62.01,18.88,0,15,0
01/20/2020 14:30,14:30,21.09,21.19,21.01,93.3,0.254,0.686,0.499,169.5,35.17,894.225,69.26,92.1,40.95,15.94,122.9,164.9,68.91,29.16,0,15,0
01/20/2020 14:15,14:15,21.35,21.61,21.01,92.1,1.524,0.691,0.289,111.1,33.59,894.7418,48.91,76.13,19.84,17.87,87.4,137.5,34.22,33.36,0,15,0
01/20/2020 14:00,14:00,21.7,21.76,21.58,87.9,0.508,0.562,0.335,197.8,30.3,894.8553,46.24,105.6,20.21,26.4,82.8,183.7,39.04,45.89,8.3,6.65,0.05
01/20/2020 13:45,13:45,21.72,22.05,21.58,87.3,0,0.949,0.849,230,24.76,895.0889,69.42,106.1,49.87,17.44,116.5,184.3,81.4,31.78,15,0,0
01/20/2020 13:30,13:30,22.13,22.45,21.98,85.2,0,1.224,1.182,232.2,15.22,895.2431,109,177.7,75.89,24.94,180.1,301.8,124.3,42.83,15,0,0
01/20/2020 13:15,13:15,22.59,22.85,22.31,83,0,1.179,1.141,226.9,13.99,895.5974,230,242.5,178.8,13.98,397.4,415.1,303.7,23.92,15,0,0
01/20/2020 13:00,13:00,23.26,23.87,22.83,79.55,0,0.797,0.733,242.1,20.12,896.037,143.8,208.4,117,25.64,236.8,363.2,188,48.23,15,0,0
01/20/2020 12:45,12:45,24.33,24.81,23.87,73.81,0,0.587,0.525,230.7,24.83,896.8387,235.1,274.1,181.8,19.1,376.6,433.1,292.7,29.07,15,0,0
01/20/2020 12:30,12:30,24.68,24.9,24.43,74.25,0,0.559,0.452,199.9,25.62,896.6387,426.8,694.3,275.3,94.4,682.5,1147,434.8,151.9,15,0,0
01/20/2020 12:15,12:15,23.88,24.63,23.59,77.44,0,0.672,0.568,161,19.35,896.5605,540.6,1106,211.1,217.6,855,1853,345.9,347.2,15,0,0
01/20/2020 12:00,12:00,23.29,23.67,23.05,79.15,0,0.468,0.337,158.5,21.1,897.2431,198.5,582.6,130.5,87.7,319.5,951,200.2,145.4,15,0,0
01/20/2020 11:45,11:45,23.77,24.18,23.45,75.11,0,0.621,0.43,257.1,19.14,897.5714,433.9,933,130.6,271.1,681.9,1468,202.9,428,15,0,0
01/20/2020 11:30,11:30,23.17,23.64,22.93,78.13,0,1.136,1.006,333.1,23.92,897.2899,521.5,890,212.1,164.5,820,1397,346.4,256,15,0,0
01/20/2020 11:15,11:15,23.12,23.49,22.93,79.43,0,1.199,1.097,314.4,23.02,897.3719,421.5,512.8,311.9,54.18,668.4,819,494.6,83.5,15,0,0
01/20/2020 11:00,11:00,23.52,23.84,23.24,78.96,0,1.864,1.725,324.5,21.39,897.4926,493.7,928,292.8,144.9,775.9,1493,468,221.5,15,0,0
01/20/2020 10:45,10:45,23.03,23.32,22.8,79.06,0,1.499,1.321,312.8,26.68,897.6105,298,1002,142.6,201.4,480.8,1581,230.1,324.9,15,0,0
01/20/2020 10:30,10:30,23.29,23.42,23.1,76.65,0,0.601,0.534,313,25.27,898.2922,245.1,641.8,157.2,57.02,394.5,1140,255.8,93.7,15,0,0
01/20/2020 10:15,10:15,23.5,23.82,23.2,75.47,0,1.261,1.125,320.1,24.6,899.6989,224.1,296.8,170.6,40.36,359,459.1,284.5,56.17,15,0,0
01/20/2020 10:00,10:00,24.27,24.73,23.72,71.11,0,1.288,1.127,306.8,24.75,901.1952,370.6,1016,260.5,169.9,582.5,1630,402.5,266.6,15,0,0
01/20/2020 09:45,9:45,24.96,25.34,24.48,65.55,0,0.802,0.61,286.6,28.3,901.5352,691.1,1069,318.9,228.2,1070,1685,509.3,351.1,15,0,0
01/20/2020 09:30,9:30,24.4,24.65,24,69.55,0,0.665,0.413,307.1,34.4,901.1923,781,841,742.1,29.17,1194,1285,1138,43.94,15,0,0
01/20/2020 08:45,8:45,21.36,21.64,21.1,84.8,0,0.892,0.861,4.34,14.8,897.8073,363.7,414.3,325.4,22.99,548.9,616.5,492.4,32.45,15,0,0
01/20/2020 08:30,8:30,20.92,21.1,20.72,86.9,0,0.991,0.939,320.3,18.37,897.006,320.5,414.3,259.8,49.88,488,614.3,408.2,65.62,15,0,0
01/20/2020 08:15,8:15,20.67,20.75,20.62,88.6,0,1.214,1.167,318.2,15.46,897.0502,210,263.8,168.1,32.63,332.2,438.3,269.9,51.26,15,0,0
01/20/2020 08:00,8:00,20.68,20.75,20.57,88.8,0,1.564,1.479,319.6,18.67,896.8882,189.6,223.9,140.1,19.11,301.7,351.2,230.8,27.02,15,0,0
01/20/2020 07:45,7:45,20.63,20.8,20.33,91.3,0,1.136,1.058,320,19.59,896.6149,230.8,418.8,123.7,121.1,351.8,612.9,204.2,166.5,12.6,1.6,0.8
01/20/2020 07:30,7:30,19.92,20.38,19.44,95.9,0,0.891,0.843,310,16.11,896.4597,340.2,386.2,251.3,34.04,495.9,567.3,379.2,49.01,0,15,0
01/20/2020 07:15,7:15,19.4,19.53,19.24,96.2,0,0.932,0.907,305.5,11.07,896.2181,166.3,252.6,108.6,48.81,259.7,377.4,164.7,70.05,0,15,0
01/20/2020 07:00,7:00,19.24,19.36,19.13,96.3,0,0.756,0.697,334.1,14.36,896.1396,129.5,211,95,30.75,193.3,305.9,146.5,42.48,0,15,0
01/20/2020 06:45,6:45,18.98,19.16,18.77,96.3,0,0.792,0.76,307.3,14.53,895.9851,82.2,104.4,69.63,9.32,125.1,157.3,104.6,14.3,0,15,0
01/20/2020 06:30,6:30,18.69,18.77,18.59,96.3,0,0.513,0.489,304.9,11.81,895.8221,82,94.8,67.88,8.48,118.7,133.9,98.7,10.35,0,15,0
01/20/2020 06:15,6:15,18.52,18.62,18.44,96.3,0,0.411,0.396,346.6,12.87,895.6248,42.32,67.74,16.82,15.22,61.71,98.7,25.78,21.91,0,15,0
01/20/2020 06:00,6:00,18.47,18.57,18.39,96.3,0,0.114,0.114,315,0.81,895.5811,4.33,16.72,0,5.35,9.12,25.71,1.674,7.038,0,15,0
01/20/2020 05:45,5:45,18.65,18.74,18.49,96.3,0,0.065,0.065,323.1,0.7,895.333,0,0,0,0,0.431,1.708,0,0.45,0,15,0
01/20/2020 05:30,5:30,18.79,18.84,18.72,96.3,0,0.299,0.291,322.5,10.12,895.3361,0,0,0,0,0.043,0.201,0,0.049,0,15,0
01/20/2020 05:15,5:15,18.83,18.86,18.77,96.3,0,0.813,0.8,310.8,9.57,895.0929,0,0,0,0,0.045,0.234,0,0.05,0,15,0
01/20/2020 05:00,5:00,18.83,18.89,18.79,96.2,0,0.948,0.923,306.7,10.99,894.7352,0,0.05,0,0,0.042,0.201,0,0.049,0,15,0
01/20/2020 04:45,4:45,18.78,18.84,18.72,96.2,0,1.2,1.145,325.7,15.71,894.6953,0,0,0,0,0.044,0.201,0,0.047,0,15,0
01/20/2020 04:30,4:30,18.75,18.82,18.69,96.2,0,0.796,0.781,309.8,9.8,894.571,0,0,0,0,0.045,0.201,0,0.049,0,15,0
01/20/2020 04:15,4:15,18.73,18.84,18.62,96.1,0,0.965,0.939,325.6,6.68,894.3301,0,0,0,0,0.039,0.234,0,0.044,0,15,0
01/20/2020 04:00,4:00,18.91,19.04,18.81,96.1,0,1.032,1.002,342.2,9.19,894.2865,0,0,0,0,0.044,0.201,0,0.047,0,15,0
01/20/2020 03:45,3:45,19.16,19.22,19.02,96.1,0,0.595,0.578,306.7,10.28,894.2424,0,0,0,0,0.041,0.201,0,0.045,0,15,0
01/20/2020 03:30,3:30,19.23,19.27,19.17,96.1,0,1.199,1.162,307.4,14.4,894.2413,0,0,0,0,0,0.033,0,0.002,0,15,0
01/20/2020 03:15,3:15,19.3,19.37,19.26,96,0,0.863,0.799,343.8,20.15,894.2405,0,0,0,0,0,0,0,0,0,15,0
01/20/2020 03:00,3:00,19.38,19.42,19.34,96,0,0.54,0.504,5.73,18.16,894.319,0,0,0,0,0.039,0.167,0,0.043,0,15,0
01/20/2020 02:45,2:45,19.4,19.44,19.34,96,0,0.787,0.735,338.2,17.57,894.2805,0,0,0,0,0.041,0.201,0,0.048,0,15,0
01/20/2020 02:30,2:30,19.49,19.54,19.41,95.9,0,0.546,0.512,323.7,13.29,894.4401,0,0,0,0,0,0.1,0,0.006,0,15,0
01/20/2020 02:15,2:15,19.51,19.56,19.48,95.9,0,0.602,0.576,308.9,14.94,894.363,0,0,0,0,0,0,0,0,0,15,0
01/20/2020 02:00,2:00,19.52,19.54,19.48,95.8,0,0.665,0.651,302.9,9.76,894.4847,0,0,0,0,0.045,0.234,0,0.044,0,15,0
01/20/2020 01:45,1:45,19.52,19.56,19.48,95.8,0,0.473,0.451,319.4,15.6,894.5654,0,0,0,0,0.047,0.234,0,0.051,0,15,0
01/20/2020 01:30,1:30,19.55,19.61,19.51,95.7,0,0.663,0.626,318.3,17.06,894.6439,0,0,0,0,0,0,0,0,0,15,0
01/20/2020 01:15,1:15,19.56,19.59,19.53,95.6,0,0.565,0.529,333.5,17.03,894.8478,0,0,0,0,0,0,0,0,0,15,0
01/20/2020 01:00,1:00,19.48,19.59,19.36,95.4,0,0.168,0.165,328.7,5.47,895.252,0,0.05,0,0.01,0.043,0.201,0,0.047,0,15,0
01/20/2020 00:45,0:45,19.38,19.41,19.34,95.2,0,0.347,0.343,307.6,5.89,895.3687,0,0,0,0,0.045,0.234,0,0.05,0,15,0
01/20/2020 00:30,0:30,19.32,19.39,19.27,95.1,0,0.674,0.609,329.3,13.66,895.5319,0,0,0,0,0,0.067,0,0.004,0,15,0
01/20/2020 00:15,0:15,19.22,19.36,19.11,95.5,0,0.445,0.377,299.8,15.68,895.7312,0,0,0,0,0,0,0,0,0,15,0
01/20/2020 00:00,0:00,19.25,19.41,19.09,95.7,0,0.215,0.188,269.2,7.62,895.9313,0,0,0,0,0.041,0.201,0,0.05,0,15,0
01/19/2020 23:45,23:45,19.56,19.69,19.39,95.8,0,0.421,0.416,244.4,5.97,896.0507,0,0,0,0,0.039,0.201,0,0.044,0,15,0
01/19/2020 23:30,23:30,19.69,19.73,19.66,95.7,0,0.408,0.385,249.1,9.4,896.1694,0,0,0,0,0.041,0.201,0,0.046,0,15,0
01/19/2020 23:15,23:15,19.72,19.78,19.66,95.7,0,0.511,0.219,348.6,10.87,896.0503,0,0,0,0,0.045,0.167,0,0.048,0,15,0
01/19/2020 23:00,23:00,19.83,19.91,19.74,95.6,0,0.147,0.144,124.9,4.32,896.2178,0,0,0,0,0.042,0.234,0,0.048,0,15,0
01/19/2020 22:45,22:45,19.86,19.9,19.81,95.6,0,0.205,0.192,328.1,8.51,896.1337,0,0,0,0,0.045,0.234,0,0.049,0,15,0
01/19/2020 22:30,22:30,19.81,19.86,19.71,95.4,0,0.571,0.534,317.1,16.11,896.013,0.02,0.09,0,0.02,0.042,0.234,0,0.046,0,15,0
01/19/2020 22:15,22:15,19.68,19.74,19.59,95.1,0,0.381,0.341,317.1,13.27,895.933,0.01,0.14,0,0.03,0.04,0.201,0,0.049,0,15,0
01/19/2020 22:00,22:00,19.79,19.89,19.68,94.9,0,0.525,0.502,322.2,12.76,896.0538,0,0,0,0,0.048,0.201,0,0.045,0,15,0
01/19/2020 21:45,21:45,19.86,19.93,19.78,94.9,0,0.308,0.304,355.9,4.68,896.1293,0,0,0,0,0.044,0.234,0,0.049,0,15,0
01/19/2020 21:30,21:30,19.76,19.83,19.68,94.7,0,0.579,0.557,10.84,12.68,896.0445,0,0,0,0,0.042,0.167,0,0.045,0,15,0
01/19/2020 21:15,21:15,19.85,19.99,19.74,94.5,0,0.603,0.593,343,6.57,896.3235,0,0,0,0,0.042,0.234,0,0.05,0,15,0
01/19/2020 21:00,21:00,20.02,20.14,19.94,94.3,0,0.103,0.103,298.9,2.43,896.4003,0,0,0,0,0.05,0.234,0,0.049,0,10.9,4.1
01/19/2020 20:45,20:45,20.24,20.38,20.13,93.9,0,0.044,0.043,223.8,1.36,896.4384,0,0,0,0,0.046,0.234,0,0.05,10.85,0,4.15
01/19/2020 20:30,20:30,20.48,20.56,20.35,94.2,0,0.113,0.108,188.8,6.94,896.3964,0,0,0,0,0.046,0.234,0,0.052,15,0,0
01/19/2020 20:15,20:15,20.59,20.65,20.51,94.2,0,0.094,0.079,186.7,6.1,896.314,0,0,0,0,0.047,0.234,0,0.047,15,0,0
01/19/2020 20:00,20:00,20.69,20.75,20.61,94.6,0,0.215,0.182,115.9,11.35,895.9501,0,0,0,0,0.042,0.167,0,0.041,15,0,0
01/19/2020 19:45,19:45,20.69,20.73,20.66,94.7,0,0.147,0.124,341,10.29,895.7507,0,0,0,0,0.05,0.201,0,0.05,15,0,0
01/19/2020 19:30,19:30,20.68,20.71,20.65,94.7,0,0.088,0.085,14.81,3.31,895.4261,0,0,0,0,0.045,0.201,0,0.047,15,0,0
01/19/2020 19:15,19:15,20.74,20.83,20.66,94.4,0,0.621,0.598,348.3,10.37,895.3018,0,0,0,0,0.045,0.201,0,0.051,15,0,0
01/19/2020 19:00,19:00,20.87,20.91,20.81,94,0,0.588,0.559,348.7,15.19,895.2594,0,0,0,0,0.047,0.167,0,0.047,15,0,0
01/19/2020 18:45,18:45,20.9,20.93,20.86,93.3,0,0.537,0.49,330,19.1,894.8988,0,0,0,0,0.043,0.268,0,0.047,15,0,0
01/19/2020 18:30,18:30,21.05,21.18,20.9,92.1,0,0.34,0.332,319.5,8.93,894.6935,0,0,0,0,0.041,0.201,0,0.047,15,0,0
01/19/2020 18:15,18:15,21.29,21.4,21.16,91.3,0,0.412,0.394,321,9.28,894.6888,0,0,0,0,0.047,0.201,0,0.049,15,0,0
01/19/2020 18:00,18:00,21.37,21.4,21.32,91.6,0,0.651,0.402,29.34,34.81,894.6093,0,0,0,0,0.073,0.301,0,0.07,15,0,0
01/19/2020 17:45,17:45,21.45,21.52,21.37,91.1,0,0.761,0.661,349.1,25.35,894.2806,0.01,0.24,0,0.03,1.26,3.215,0.1,0.769,15,0,0
01/19/2020 17:30,17:30,21.66,21.83,21.5,89.9,0,1.273,1.193,321.1,19.56,894.1553,5.84,12.56,0.24,3.51,12.88,23.34,3.215,5.656,15,0,0
01/19/2020 17:15,17:15,21.9,22.02,21.78,88.9,0,1.236,1.194,312.3,15.06,893.9528,19.11,30.46,12.66,4.61,34.73,55.25,23.51,8.68,15,0,0
01/19/2020 17:00,17:00,22.13,22.22,22,87,0,1.276,1.235,317.5,14.29,893.7873,40.36,50.02,30.61,6.48,72.43,88.3,55.49,10.81,15,0,0
01/19/2020 16:45,16:45,22.24,22.3,22.18,85.4,0,0.415,0.394,298.3,13.16,893.7014,47.31,55.49,33.25,6.53,83.4,97.1,59.61,11.1,15,0,0
01/19/2020 16:30,16:30,22.24,22.42,22.15,84.8,0,0.36,0.339,245.7,11.69,893.6947,24.23,39.2,15.68,6.22,41.9,64.53,27.66,10.05,15,0,0
01/19/2020 16:15,16:15,22.54,22.7,22.38,83.3,0,0.477,0.459,244.4,11.19,893.5275,63.22,81.9,39.53,11.42,110.6,151.4,65.13,23.19,15,0,0
01/19/2020 16:00,16:00,22.88,23.07,22.65,81.7,0,0.552,0.516,239.4,18.17,893.4849,98.2,185.4,77.6,17.74,161.2,193.7,124.8,21.79,15,0,0
01/19/2020 15:45,15:45,22.77,23.05,22.6,82,0,0.798,0.739,226.2,17.53,893.6364,158.9,339.1,103.9,58.88,237.8,479.8,158.9,72.05,15,0,0
01/19/2020 15:30,15:30,22.97,23.42,22.67,80.8,0,1.017,0.752,248.2,22.09,893.5933,93.2,138.8,71.88,13.43,154.4,224.6,117.5,22.31,15,0,0
01/19/2020 15:15,15:15,23.43,23.64,23.25,79,0,0.915,0.863,225.5,17.24,893.5929,250.8,395.4,140.2,44.62,402.6,626.9,226.5,68.72,15,0,0
01/19/2020 15:00,15:00,23.32,23.64,23.05,79.85,0,1.141,1.061,243.9,21.08,893.5463,371.6,780.7,215.2,170.7,580.9,1206,344.5,255.1,15,0,0
01/19/2020 14:45,14:45,23.22,23.54,22.92,79.28,0,0.613,0.58,229.7,15.51,893.9449,169,348.7,91.9,64.23,272.2,603.6,145.7,108.1,15,0,0
01/19/2020 14:30,14:30,23.72,24.49,23.49,76.27,0,0.468,0.399,258.4,24.16,894.51,150.1,283.7,91.8,58.64,241.8,454.9,145.4,93,15,0,0
01/19/2020 14:15,14:15,24.34,24.8,23.74,74.58,0,0.751,0.677,254.4,24.06,893.8307,605.2,1068,262.4,280,933,1627,409.1,430.4,15,0,0
01/19/2020 14:00,14:00,23.27,23.74,22.98,78.08,0,0.808,0.756,239.7,19.66,893.506,461.6,999,240.8,201.9,722.9,1566,376.5,323.9,15,0,0
01/19/2020 13:45,13:45,23.25,23.52,23.02,77.62,0,1.267,1.184,231.2,19.09,893.8679,314.3,520.5,239.4,50.51,480.4,705.2,371.3,61.45,15,0,0
01/19/2020 13:30,13:30,23.45,23.82,23.22,76.65,0,1.132,1.062,235.5,16.83,894.6288,283.8,453.1,207.8,54.23,450.6,658,335.5,75.58,15,0,0
01/19/2020 13:15,13:15,24.48,24.81,23.77,72.24,0,0.988,0.895,224.1,23.06,895.0713,488.2,1111,201.5,225.3,770.7,1785,335.7,356.9,15,0,0
01/19/2020 13:00,13:00,24.04,24.85,23.37,74.27,0,0.82,0.634,202.7,29.34,894.1851,541.9,1220,245.7,250.7,855,2016,381.2,404.4,15,0,0
01/19/2020 12:45,12:45,23.55,23.72,23.4,75.18,0,0.504,0.418,243.3,26,894.4688,334.8,687.9,217,91.8,531.2,1153,349.2,151.3,15,0,0
01/19/2020 12:30,12:30,23.45,23.81,23.07,75.94,0,1.156,1.068,235.1,21.04,894.4735,507,1203,240.9,211.3,802,2003,375,347.5,15,0,0
01/19/2020 12:15,12:15,23.46,23.89,22.88,76.05,0,1.345,1.271,239.9,18.9,894.2384,788.8,1191,287.5,275.8,1231,1958,445.7,440.7,15,0,0
01/19/2020 12:00,12:00,22.32,22.87,22.11,81.6,0,1.084,0.942,239.9,29.23,894.3525,470.4,1252,112.4,212.4,752.3,2042,178.4,343,15,0,0
01/19/2020 11:45,11:45,22.16,22.36,22.01,82.9,0,1.31,1.212,237.7,20.4,895.0265,229.8,493.9,103.5,103.2,368.5,820,162,169.7,15,0,0
01/19/2020 11:30,11:30,23.11,23.77,22.28,79.24,0,0.687,0.572,245.5,28.16,895.4214,254.1,558.2,116.8,105.9,411.6,927,189.4,174.8,15,0,0
01/19/2020 11:15,11:15,24.68,25.29,23.73,72.5,0,0.548,0.412,290.1,22.73,897.1416,300.1,543.9,191.9,91.4,473.4,907,300.5,149.3,15,0,0
01/19/2020 11:00,11:00,25.56,25.82,25.18,69.38,0,0.436,0.214,226.6,45.25,898.3141,508.5,734.1,311,102.3,808,1173,498.8,162.5,15,0,0
01/19/2020 10:45,10:45,25.53,25.97,25.06,70.05,0,0.396,0.147,163,34.41,898.5192,720.6,1255,484.1,174.1,1138,1999,764.9,276.9,15,0,0
01/19/2020 10:30,10:30,24.6,25.1,24.31,68.72,0,1.05,0.482,60.24,42.78,898.9302,424.7,1029,240.5,148.9,671.9,1641,382,226.2,15,0,0
01/19/2020 10:15,10:15,24.72,24.96,24.49,69.22,0,1.004,0.746,351.1,23.74,899.1782,785,1054,277.1,229.6,1226,1659,442,368.5,15,0,0
01/19/2020 10:00,10:00,24.58,24.93,24.35,69.58,0,1.154,0.936,343.2,23.96,899.3484,813,981,264.5,108.1,1260,1505,396.3,180.1,15,0,0
01/19/2020 09:45,9:45,24,24.61,23.39,72.08,0,1.171,0.982,351.4,32.01,899.3203,711,908,170.1,182.6,1103,1438,250.9,281.9,15,0,0
01/19/2020 09:30,9:30,23.74,24.2,23.48,72.07,0,1.448,1.326,334.5,21.73,899.2507,609.4,834,214.1,148,947,1320,343.2,228.2,15,0,0
01/19/2020 09:15,9:15,23.72,24.2,23.23,71.43,0,0.891,0.796,318.8,26.35,898.6242,684.6,810,512.4,60.29,1047,1232,804,87.9,15,0,0
01/19/2020 09:00,9:00,23.16,23.46,22.98,73.51,0,0.998,0.888,335.4,16.98,898.9978,644.7,665.5,617.7,11.75,981,1017,939,18.72,15,0,0
01/19/2020 08:45,8:45,22.86,23.16,22.48,74.93,0,0.822,0.754,327.8,22.73,898.9323,627.5,653.8,608,16.85,941,976,915,21.12,15,0,0
01/19/2020 08:30,8:30,22.06,22.49,21.59,78.31,0,1.013,0.93,323.3,23.04,897.2494,604.9,645.2,475.8,37.31,913,962,819,33.63,15,0,0
01/19/2020 08:15,8:15,21.47,21.67,21.25,79.95,0,1.621,1.444,319.7,25.75,897.1373,512.2,549.6,412.2,44.8,812,869,766.2,25.55,15,0,0
01/19/2020 08:00,8:00,21.13,21.29,20.92,81,0,1.491,1.351,322.3,24.12,897.0703,498.6,554.5,380.1,33.94,738.6,823,579.1,44.94,15,0,0
01/19/2020 07:45,7:45,20.56,21.02,19.88,84.7,0,1.333,1.231,319.9,19.19,896.7555,507.3,521,385.7,19.16,752,778.5,578.6,27.03,15,0,0
01/19/2020 07:30,7:30,19.14,19.87,18.84,91.1,0,0.719,0.589,346.9,30.3,896.1974,237.8,480.5,114.3,128.4,365.7,713.5,178.8,186,15,0,0
01/19/2020 07:15,7:15,18.71,18.89,18.37,92.6,0,0.523,0.418,309.8,11.03,895.8824,103,154,82.7,21.02,161.9,235.8,130.5,31.73,1.6,11.55,1.85
01/19/2020 07:00,7:00,18.26,18.39,18.14,94.1,0,1.37,1.322,339.8,13.32,895.6818,56.7,137.7,40.67,16.84,91.3,221.7,66.12,27.42,0,15,0
01/19/2020 06:45,6:45,18.04,18.17,17.95,94.7,0,1.596,1.533,326.4,14.48,895.4373,32.4,40.62,23.38,5.36,54.69,66.09,42.02,7.445,0,15,0
01/19/2020 06:30,6:30,17.94,18,17.89,95.2,0,2.217,2.14,311.5,14.74,895.3235,18.25,23.34,11.76,3.66,34.52,41.95,25.21,5.299,0,15,0
01/19/2020 06:15,6:15,17.93,17.99,17.89,95.5,0,2.165,2.084,312.8,14.76,895.0769,7.61,12.05,5.15,1.69,17.94,25.28,12.19,3.434,0,15,0
01/19/2020 06:00,6:00,18.01,18.12,17.92,95.6,0,1.86,1.782,315.4,16.36,895.2368,1.22,5.05,0,1.48,5.598,12.32,1.44,3.077,0,15,0
01/19/2020 05:45,5:45,18.16,18.24,18.07,95.8,0,1.807,1.726,310.3,16.96,895.1134,0,0,0,0,0.413,1.54,0,0.397,0,15,0
01/19/2020 05:30,5:30,18.27,18.34,18.2,95.9,0,1.412,1.35,308.9,16.12,895.3115,0,0,0,0,0.047,0.234,0,0.051,0,15,0
01/19/2020 05:15,5:15,18.36,18.39,18.31,95.8,0,1.801,1.737,313.3,13.45,895.2352,0,0,0,0,0.042,0.201,0,0.049,0,15,0
01/19/2020 05:00,5:00,18.36,18.39,18.31,95.7,0,1.48,1.422,324.6,15.39,895.1564,0,0,0,0,0.041,0.201,0,0.046,0,15,0
01/19/2020 04:45,4:45,18.34,18.37,18.31,95.5,0,1.129,1.1,309.9,11.47,894.9967,0,0,0,0,0.04,0.201,0,0.046,0,15,0
01/19/2020 04:30,4:30,18.38,18.47,18.31,95.4,0,0.971,0.934,333.2,10.73,894.8738,0,0,0,0,0.044,0.234,0,0.049,0,15,0
01/19/2020 04:15,4:15,18.37,18.47,18.31,95.7,0,0.595,0.538,342.5,19.37,894.7533,0,0,0,0,0.044,0.234,0,0.046,0,15,0
01/19/2020 04:00,4:00,18.39,18.42,18.37,95.7,0,0.176,0.166,323.6,8.94,894.7125,0,0,0,0,0.036,0.201,0,0.045,0,15,0
01/19/2020 03:45,3:45,18.39,18.46,18.34,95.6,0,0.689,0.645,310.9,14.01,894.591,0,0,0,0,0.044,0.201,0,0.05,0,15,0
01/19/2020 03:30,3:30,18.36,18.42,18.32,95.5,0,0.67,0.643,329,13.48,894.7125,0,0,0,0,0,0,0,0,0,15,0
01/19/2020 03:15,3:15,18.38,18.46,18.29,95.5,0,0.738,0.724,341.1,9.47,894.7936,0,0,0,0,0,0,0,0,0,15,0
01/19/2020 03:00,3:00,18.44,18.47,18.39,95.7,0,1.081,1.063,340.4,8.16,894.5891,0,0,0,0,0.045,0.234,0,0.051,0,12.4,2.6
01/19/2020 02:45,2:45,18.49,18.56,18.44,95.8,0,0.943,0.916,319.3,10.82,894.6259,0,0,0,0,0.04,0.201,0,0.044,0,0,15
01/19/2020 02:30,2:30,18.54,18.57,18.51,95.7,0,1.29,1.258,311.2,11.06,894.6258,0,0,0,0,0,0,0,0,11.8,0,3.2
01/19/2020 02:15,2:15,18.58,18.66,18.52,95.7,0,0.897,0.874,329.5,12.73,894.8264,0,0,0,0,0,0,0,0,15,0,0
01/19/2020 02:00,2:00,18.66,18.71,18.62,95.6,0,0.57,0.545,322,12.95,894.7501,0,0,0,0,0.042,0.201,0,0.048,15,0,0
01/19/2020 01:45,1:45,18.7,18.74,18.66,95.5,0,1.109,1.053,315,16.42,894.8712,0,0,0,0,0.036,0.201,0,0.045,15,0,0
01/19/2020 01:30,1:30,18.69,18.74,18.66,95.3,0,0.896,0.848,336.8,16.03,895.2343,0,0,0,0,0,0,0,0,15,0,0
01/19/2020 01:15,1:15,18.63,18.74,18.52,94.7,0,0.59,0.575,301.6,8.52,895.3142,0,0,0,0,0,0,0,0,15,0,0
01/19/2020 01:00,1:00,18.64,18.81,18.54,93.2,0,0.568,0.539,308.6,8.42,895.5131,0,0,0,0,0.04,0.201,0,0.044,15,0,0
01/19/2020 00:45,0:45,18.97,19.08,18.79,90.1,0,0.665,0.633,334.6,12.79,895.7133,0,0,0,0,0.039,0.234,0,0.048,15,0,0
01/19/2020 00:30,0:30,18.88,19.01,18.81,91.4,0,0.131,0.093,195.3,12.87,895.7541,0,0,0,0,0,0.067,0,0.004,15,0,0
