year,month ,day,meanTemp,highTemp,highTempTime,lowTemp,lowTempTime,heatDegreeDays,coolDegreeDays,precip,meanWindSpeed_kmh,gustSpeed_kmh,timeGust,dominantWindDir
2007,1,24,20.7,26.2,12:00p,18.1,2:00a,0,2.4,1.5,1,16.1,12:00p,NNW
2007,1,25,20.3,24.9,4:00p,18.1,6:00a,0,2,0.3,1.9,17.7,10:00a,NNW
2007,1,26,19.6,25,12:00p,17.7,6:00a,0,1.3,14.7,0.5,11.3,2:00p,S
2007,1,27,20.6,27.6,12:00p,16.2,8:00a,0.1,2.4,1,1.3,16.1,2:00p,NNW
2007,1,28,20.6,25.6,10:00a,18.2,6:00a,0,2.2,0.3,2.1,22.5,8:00p,NNW
2007,1,29,21.4,27.1,12:00p,17.9,6:00a,0,3.1,0,1.4,22.5,10:00a,N
2007,1,30,20.9,27.8,12:00p,17.6,4:00a,0.1,2.7,0.3,1.9,22.5,2:00p,NNW
2007,1,31,21.2,28.2,12:00p,17.2,6:00a,0.2,3.1,0.3,2.1,19.3,10:00p,NNW
2007,2,1,21.2,26.7,12:00p,17.7,6:00a,0.1,2.9,0.3,1.4,16.1,4:00p,NNW
2007,2,2,21.3,26.4,12:00p,18.1,6:00a,0,3,0.3,1.1,11.3,12:00p,WSW
2007,2,3,21.4,28.3,10:00a,17.6,12:00m,0.1,3.2,0.3,1.1,16.1,12:00p,SSW
2007,2,4,21.6,28.4,2:00p,17.6,2:00a,0.1,3.3,0.5,1.4,25.7,6:00p,NW
2007,2,5,21.1,25.7,2:00p,18.1,4:00a,0,2.7,0,1.8,17.7,12:00p,N
2007,2,6,21.2,28,2:00p,17.3,12:00m,0.2,3.1,0,2.3,41.8,2:00p,N
2007,2,7,21.3,28.2,2:00p,17.1,6:00a,0.1,3.1,0,1.6,20.9,2:00p,ENE
2007,2,8,20.7,28.2,12:00p,17.3,8:00a,0.1,2.6,0,2.1,16.1,2:00p,NNW
2007,2,9,20.8,27.6,12:00p,17.4,8:00a,0.1,2.5,0.5,2.1,19.3,2:00p,NNW
2007,2,10,20.6,27.1,12:00p,17.7,8:00a,0.1,2.3,0,1.3,16.1,12:00p,SW
2007,2,11,21.1,28.6,12:00p,17.3,8:00a,0.1,2.9,0.3,1.1,16.1,6:00p,NW
2007,2,12,21.2,27.4,12:00p,17.7,6:00a,0.1,3,0.3,1.8,17.7,10:00a,NNW
2007,2,13,21.2,26.6,12:00p,17.9,8:00a,0,2.9,0.3,1.8,17.7,2:00p,NNW
2007,2,14,20.8,25.5,12:00p,17.8,6:00a,0,2.5,2.3,2.1,16.1,2:00p,SW
2007,2,15,20.9,26.1,10:00a,17.9,4:00a,0.1,2.6,0.3,1.8,19.3,2:00p,SSW
2007,2,16,20.1,25.9,2:00p,17.5,4:00a,0.2,2,25.1,1.3,19.3,6:00p,SSW
2007,2,17,19.8,25.6,12:00p,16.7,2:00a,0.3,1.9,1.8,1.3,17.7,2:00p,NNW
2007,2,18,21.3,28.3,12:00p,16.4,8:00a,0.3,3.2,0.3,3.7,30.6,12:00m,E
2007,2,19,20.6,25.2,4:00p,17.2,8:00a,0.2,2.5,0,5.1,33.8,2:00a,E
2007,2,20,19.4,26.1,12:00p,16.2,4:00a,0.5,1.7,1.3,2.4,22.5,2:00p,N
2007,2,21,20.8,28,2:00p,16.7,6:00a,0.4,2.9,0.5,2.1,27.4,12:00p,E
2007,2,22,21.8,28,2:00p,17.9,2:00a,0,3.5,0,5,30.6,12:00p,E
2007,2,23,21,28.4,2:00p,17.2,2:00a,0.2,2.9,0,2.6,33.8,12:00p,E
2007,2,24,20.8,29.2,12:00p,16.7,6:00a,0.4,2.9,0.3,1.3,17.7,4:00p,NNW
2007,2,25,21.1,27.3,12:00p,16.8,4:00a,0.2,3,0.3,1.8,12.9,8:00a,SW
2007,2,26,21.7,28.6,2:00p,17.8,8:00a,0,3.4,0.3,1.1,17.7,12:00p,S
2007,2,27,21.1,26.6,4:00p,18.1,6:00a,0,2.8,0.3,1.9,12.9,4:00a,NNW
2007,2,28,22,27.3,12:00p,18.3,2:00a,0,3.7,0.3,1.4,19.3,4:00p,SSW
2007,3,1,21.7,27.3,2:00p,18.6,2:00a,0,3.4,0.3,3.1,27.4,4:00p,NNW
2007,3,2,22,28.7,12:00p,18.2,6:00a,0,3.7,0.3,1.4,20.9,2:00p,NNW
2007,3,3,21.5,27.6,12:00p,17.9,6:00a,0,3.2,0.5,1.3,17.7,4:00p,NW
2007,3,4,21.3,27.6,12:00p,17.4,12:00m,0,3.1,0.5,2.6,22.5,8:00p,N
2007,3,5,21.2,27.7,2:00p,17.8,12:00m,0.1,2.9,0,4.2,33.8,8:00a,E
2007,3,6,21.4,28.3,2:00p,17.3,6:00a,0.1,3.2,0,3.5,32.2,6:00p,ENE
2007,3,7,20.7,27.9,2:00p,17.3,6:00a,0.2,2.5,0.8,1.9,20.9,4:00p,NW
2007,3,8,20.6,28.2,12:00p,17.6,6:00a,0.1,2.4,0.5,1.9,25.7,12:00p,NNW
2007,3,9,20.9,27.3,12:00p,17.4,6:00a,0.1,2.8,0.3,2.3,19.3,12:00p,NNW
2007,3,10,20.8,25.6,2:00p,17.5,6:00a,0.1,2.6,0.5,1.8,20.9,4:00p,NNW
2007,3,11,21.2,26,12:00p,17.9,4:00a,0.1,2.9,0.3,2.9,32.2,10:00p,SSE
2007,3,12,21.7,28,2:00p,17.6,2:00a,0,3.4,4.8,2.7,30.6,2:00p,SSE
2007,3,13,20.9,27.3,2:00p,17.3,6:00a,0.2,2.8,0.3,3.1,33.8,2:00p,NNW
2007,3,14,20.8,27.4,12:00p,17.2,2:00a,0.1,2.5,0.8,1.6,17.7,10:00a,N
2007,3,15,20.9,25.7,12:00p,17.9,6:00a,0,2.7,5.6,1.6,20.9,4:00p,WNW
2007,3,16,20.3,26.6,10:00a,17.7,6:00a,0.1,2.1,13.2,1.1,22.5,2:00p,NW
2007,3,17,20.2,24.1,12:00p,17.8,6:00a,0,2,0.3,1.1,16.1,12:00m,SW
2007,3,18,20.9,26.4,12:00p,17.8,6:00a,0.1,2.7,0,1.4,16.1,10:00a,NNW
2007,3,19,21.7,27.8,12:00p,17.3,2:00a,0.1,3.4,0.3,2.3,27.4,12:00p,SSE
2007,3,20,21.8,29.2,2:00p,17.4,4:00a,0,3.5,0,2.1,25.7,10:00a,N
2007,3,21,20.8,28.4,12:00p,17.3,2:00a,0.1,2.6,0.8,1.9,20.9,12:00p,NNW
2007,3,22,21.2,28,12:00p,17.9,2:00a,0,3,0.3,1.8,19.3,12:00p,SW
2007,3,23,20.2,25.6,12:00p,17.3,8:00a,0.2,2.1,2.8,1.9,16.1,10:00a,SW
2007,3,24,19.9,27.1,2:00p,17.3,2:00a,0.1,1.7,3.8,1.8,17.7,2:00a,NNW
2007,3,25,20.6,26,12:00p,17.8,4:00a,0,2.3,2,1.3,17.7,4:00p,SSW
2007,3,26,20.2,25.2,10:00a,16.7,6:00a,0.1,1.9,57.4,2.6,17.7,10:00a,NNW
2007,3,27,20.3,26.8,12:00p,17.3,4:00a,0.2,2.2,0.8,1.8,16.1,12:00p,N
2007,3,28,19.5,25,10:00a,17.9,12:00m,0.1,1.2,19.6,1,16.1,2:00p,WSW
2007,3,29,21.1,25.4,12:00p,17.9,2:00a,0,2.8,2,1.3,17.7,4:00p,NNW
2007,3,30,20.8,26.1,2:00p,17.8,10:00p,0,2.5,3,1.3,16.1,12:00p,NW
2007,3,31,20.8,25.1,12:00p,18.1,6:00a,0,2.5,0.3,0.8,16.1,2:00p,NNW
2007,4,1,21.4,26.3,10:00a,18.2,4:00a,0,3.2,0.3,1.8,16.1,10:00a,NNW
2007,4,2,20.9,26.8,10:00a,18.7,4:00a,0,2.7,18.5,1.4,25.7,2:00p,NNW
2007,4,3,20.7,25.4,12:00p,18.5,6:00a,0,2.4,0.8,1.4,12.9,12:00p,N
2007,4,4,20.6,25.4,2:00p,18.7,2:00a,0,2.3,6.1,1.8,19.3,10:00p,NNW
2007,4,5,19.2,23.7,12:00p,17.4,6:00p,0.2,1.1,9.9,2.1,20.9,8:00p,NNW
2007,4,6,20.7,26.9,10:00a,17.3,2:00a,0,2.5,13.5,1.8,19.3,2:00p,NNW
2007,4,7,19.5,24.7,10:00a,17.9,6:00a,0,1.2,46.2,2.1,22.5,4:00p,SSW
2007,4,8,19.9,25.1,10:00a,17.9,6:00a,0,1.7,19.3,2.6,17.7,2:00a,NNW
2007,4,9,20.3,26.4,2:00p,17.5,6:00a,0,2.1,24.1,2.3,19.3,12:00p,NNW
2007,4,10,19.3,24.4,12:00p,17.7,8:00p,0,1.1,45,3.1,22.5,4:00p,NNW
2007,4,11,20.6,26.7,10:00a,16.9,4:00a,0.1,2.5,2.5,1.4,16.1,12:00m,NNW
2007,4,12,20.9,26.7,10:00a,18.4,6:00a,0,2.6,6.1,1.6,19.3,2:00p,NNW
2007,4,13,21.1,26.4,12:00p,18.2,6:00a,0,2.7,0.3,1.6,20.9,4:00p,NNW
2007,4,14,20.3,25.9,2:00p,18.1,10:00p,0,2,16.5,1.4,19.3,8:00p,NNW
2007,4,15,20.9,26.8,2:00p,17.9,2:00a,0.1,2.7,9.4,1.6,20.9,12:00p,NNW
2007,4,16,21.2,26.6,12:00p,17.6,6:00a,0,2.9,0.3,1.3,16.1,10:00a,SSW
2007,4,17,21.3,26.9,4:00p,18.1,6:00a,0,3,6.6,1.9,16.1,12:00p,NNW
2007,4,18,21,26,4:00p,17.7,8:00a,0.1,2.8,0.8,2.4,17.7,8:00p,NNW
2007,4,19,20.4,25.8,12:00p,17.9,4:00a,0.1,2.2,13.5,2.4,17.7,8:00a,NNW
2007,4,20,19.8,25.3,12:00p,17.5,4:00a,0.1,1.6,12.2,1.3,20.9,6:00p,NNW
2007,4,21,19.9,24.4,10:00a,17.9,2:00a,0,1.6,3,0.8,16.1,10:00a,N
2007,4,22,20.1,24.8,12:00p,17.3,8:00a,0.1,1.8,1.3,0.8,16.1,2:00p,NNW
2007,4,23,20.2,25.4,12:00p,17,4:00a,0.2,2.1,10.9,NA,NA,4:00p,NNW
2007,4,24,20.6,26.9,12:00p,18.4,2:00a,0,2.3,1,1.9,17.7,12:00p,NNW
2007,4,25,19.1,26.4,12:00p,17.4,12:00m,0.2,1,51.3,1.8,19.3,12:00p,NNW
2007,4,26,19.6,25.5,12:00p,17.3,6:00a,0.2,1.4,18.5,2.1,19.3,8:00a,NNW
2007,4,27,19.1,23.3,10:00a,17.5,6:00a,0.1,0.9,15.5,2.1,17.7,12:00p,NNW
2007,4,28,19.5,24.1,10:00a,17.3,6:00a,0.1,1.3,55.1,1.3,17.7,8:00p,NNW
2007,4,29,21.2,26.6,2:00p,17,2:00a,0.2,3,0.3,1.3,16.1,10:00a,NNW
2007,4,30,20.5,24.4,2:00p,18.2,6:00a,0,2.2,5.3,1.9,17.7,2:00p,NNW
2007,5,1,19.9,25.2,12:00p,17.9,10:00p,0.1,1.7,39.1,1.3,19.3,4:00p,NNW
2007,5,2,19.6,25.9,10:00a,17.3,4:00p,0.4,1.7,53.1,2.7,22.5,4:00p,NNW
2007,5,3,19.9,24.8,12:00p,17.4,4:00a,0.1,1.7,79.2,1.9,19.3,10:00p,NNW
2007,5,4,19.7,24.3,10:00a,17,6:00a,0.1,1.5,10.7,1.6,22.5,8:00p,NNW
2007,5,5,20.8,25.5,10:00a,17.6,6:00a,0,2.5,20.8,1.3,16.1,12:00p,NNW
2007,5,6,20.2,25.2,10:00a,19.1,2:00a,0,1.9,36.8,1.1,19.3,12:00m,NNW
2007,5,7,20.1,23.3,12:00p,18.2,6:00a,0,1.8,30.7,NA,NA,6:00a,NNW
2007,5,8,20,25,12:00p,18.6,6:00p,0,1.7,17.3,NA,NA,4:00a,NNW
2007,5,9,20.3,23.7,12:00p,18.4,6:00a,0,2,19.3,NA,NA,2:00a,N
2007,5,10,19.8,26,12:00p,18.3,6:00a,0,1.6,2.8,NA,NA,2:00a,NNW
2007,5,11,20.8,24.9,10:00a,18.3,6:00a,0,2.5,18.5,NA,NA,2:00a,NW
2007,5,12,20.4,26.4,12:00p,17.9,10:00p,0,2.1,18.8,NA,NA,6:00a,NNW
2007,5,13,21.2,27.3,10:00a,17.7,2:00a,0.1,2.9,9.7,NA,NA,6:00p,SW
2007,5,14,20.7,25.3,12:00p,17.9,6:00a,0,2.4,0.8,NA,NA,6:00a,NNW
2007,5,15,20.5,24.7,10:00a,18.3,6:00a,0,2.2,19.3,NA,NA,2:00a,NW
2007,5,16,20.1,23.8,2:00p,18.2,8:00p,0,1.8,1.8,NA,NA,2:00a,NNW
2007,5,17,19.6,24.7,12:00p,17.7,12:00m,0.1,1.4,21.6,NA,NA,2:00a,NNW
2007,5,18,20.1,26.6,10:00a,17.7,2:00a,0.1,1.9,25.9,NA,NA,6:00p,NNW
2007,5,19,19.8,24.2,12:00p,17.2,4:00a,0.1,1.7,38.9,NA,NA,2:00a,NNW
2007,5,20,19.4,25,10:00a,17.8,10:00p,0.1,1.3,66,NA,NA,2:00a,NNW
2007,5,21,18.5,21.2,4:00p,17.1,8:00p,0.4,0.6,17,NA,NA,2:00a,NNW
2007,5,22,19.1,24.5,2:00p,16.7,4:00a,0.4,1.2,58.7,NA,NA,2:00a,NNW
2007,5,23,19.1,24.5,12:00p,17.3,2:00a,0.2,1,79.5,NA,NA,2:00a,SW
2007,5,24,18.5,21.3,10:00a,17.4,2:00a,0.2,0.4,51.8,NA,NA,2:00a,NW
2007,5,25,18.9,22.1,2:00p,17.5,2:00a,0.1,0.8,16,NA,NA,2:00a,NW
2007,5,26,20.1,24.6,2:00p,17.9,6:00a,0,1.8,20.1,NA,NA,2:00a,NNW
2007,5,27,20.1,24.5,2:00p,17.9,8:00a,0,1.8,6.3,NA,NA,2:00a,NNW
2007,5,28,19.6,23.2,10:00a,17.7,6:00a,0,1.3,19.8,NA,NA,2:00a,NNW
2007,5,29,19.1,23.2,10:00a,17.9,8:00p,0,0.8,18.5,NA,NA,2:00a,NNW
2007,5,30,18.8,22.8,2:00p,17.2,6:00a,0.2,0.7,52.6,NA,NA,2:00a,NNW
2007,5,31,18.8,23.7,12:00p,17.1,4:00a,0.2,0.8,24.1,NA,NA,4:00a,NNW
2007,6,1,18.8,22.2,12:00p,17.6,4:00a,0.2,0.6,11.7,NA,NA,2:00a,NNW
2007,6,2,19.3,24.3,12:00p,17.7,6:00a,0.1,1.1,8.1,NA,NA,2:00a,NNW
2007,6,3,19.9,24.3,2:00p,17.4,6:00a,0.1,1.7,1.3,NA,NA,2:00a,NNW
2007,6,4,19.2,23.9,2:00p,17.9,4:00a,0,0.9,9.4,NA,NA,2:00a,NNW
2007,6,5,19.4,25.3,12:00p,17.5,4:00a,0.1,1.2,32,NA,NA,2:00a,NNW
2007,6,6,19.1,23.7,12:00p,17.3,4:00a,0.3,1.1,27.4,NA,NA,2:00a,NNW
2007,6,7,18.8,23.3,2:00p,17.1,4:00a,0.3,0.8,41.1,NA,NA,2:00a,NNW
2007,6,8,19.6,23.1,4:00p,17,6:00a,0.1,1.5,0,NA,NA,4:00a,NNW
2007,6,9,18.7,22.4,10:00a,16.7,6:00a,0.5,0.9,61,NA,NA,2:00a,SSW
2007,6,10,19.1,23.4,2:00p,16.7,6:00a,0.3,1.1,0.5,NA,NA,10:00p,SSE
2007,6,11,19.9,24.5,12:00p,17.3,2:00a,0.2,1.7,2.5,NA,NA,2:00a,N
2007,6,12,20.1,25.4,12:00p,17.6,6:00a,0.1,1.9,42.9,NA,NA,2:00a,NNW
2007,6,13,19.8,25.9,2:00p,17.9,6:00a,0.1,1.5,20.1,NA,NA,2:00a,NNW
2007,6,14,19.5,25.9,2:00p,17.3,6:00p,0.3,1.5,40.9,NA,NA,2:00a,NNW
2007,6,15,19.8,25.5,12:00p,17.1,6:00a,0.1,1.6,34.3,NA,NA,4:00p,SE
2007,6,16,20.3,25.5,4:00p,17.7,4:00a,0.1,2,18.3,NA,NA,2:00a,NNW
2007,6,17,19.5,24.1,2:00p,17.9,6:00a,0,1.2,3.3,NA,NA,2:00a,SW
2007,6,18,20.1,24.4,4:00p,17.6,6:00a,0.1,1.9,0.3,NA,NA,2:00a,NNW
2007,6,19,20.6,25.7,12:00p,18.2,4:00a,0,2.3,4.3,NA,NA,2:00a,NNW
2007,6,20,19.7,24.1,12:00p,18.1,6:00a,0,1.4,25.4,NA,NA,2:00a,NNW
2007,6,21,20.1,25.3,12:00p,17.2,6:00a,0.1,1.9,0.3,NA,NA,2:00a,NNW
2007,6,22,20.3,24.7,12:00p,18.5,6:00a,0,2.1,4.3,NA,NA,4:00a,NNW
2007,6,23,19.9,24.4,2:00p,18.1,12:00m,0,1.6,13,NA,NA,2:00a,NNW
2007,6,24,20.2,24.1,2:00p,17.7,6:00a,0.1,2,0.3,NA,NA,6:00a,NNW
2007,6,25,20.6,25.5,2:00p,18.1,6:00a,0,2.3,0.5,NA,NA,2:00a,N
2007,6,26,20.2,24.2,12:00p,17.9,6:00a,0,2,3,NA,NA,6:00a,NNW
2007,6,27,20.6,24.6,12:00p,18.4,6:00a,0,2.2,0.3,NA,NA,2:00a,SSW
2007,6,28,20.1,25.9,12:00p,18.1,10:00p,0,1.8,2,NA,NA,2:00a,NNW
2007,6,29,20.2,24.1,12:00p,18.2,6:00a,0,1.9,3,NA,NA,2:00a,NNW
2007,6,30,20.4,26.1,12:00p,18.3,6:00a,0,2.1,0.3,NA,NA,4:00a,NNW
2007,7,1,20.7,25,12:00p,18.2,6:00a,0,2.4,3,NA,NA,2:00a,NNW
2007,7,2,20.1,26.6,2:00p,17.9,4:00a,0,1.8,0.5,NA,NA,2:00a,NNW
2007,7,3,20.3,25.9,12:00p,18.6,4:00a,0,2,7.9,NA,NA,2:00a,NNW
2007,7,4,21,26.3,2:00p,18.2,4:00a,0,2.7,0.8,NA,NA,2:00a,NNW
2007,7,5,21.2,25.5,4:00p,18.9,2:00a,0,2.9,2.5,NA,NA,2:00a,NNW
2007,7,6,20.8,24.4,10:00a,18.7,6:00a,0,2.6,1.5,NA,NA,2:00a,SW
2007,7,7,20.2,22.7,2:00p,18.9,6:00a,0,1.8,2.8,NA,NA,2:00a,NNW
2007,7,8,19.3,23.3,2:00p,17.9,10:00a,0,1,6.6,NA,NA,4:00a,NW
2007,7,9,19.4,22.7,10:00a,17.7,6:00a,0.1,1.1,12.2,NA,NA,2:00a,NNW
2007,7,10,19.8,25.8,12:00p,17.4,6:00a,0.1,1.6,9.1,NA,NA,2:00a,SW
2007,7,11,20.1,23.3,2:00p,17.7,6:00a,0,1.8,1.8,NA,NA,2:00a,NNW
2007,7,12,19,23.3,10:00a,17.3,6:00a,0.2,0.9,13.7,NA,NA,2:00a,NNW
2007,7,13,20.1,24.5,12:00p,17.2,4:00a,0.2,2,5.8,NA,NA,2:00a,NNW
2007,7,14,19.2,23.7,2:00p,17.6,12:00m,0.1,1,10.2,NA,NA,2:00a,NNW
2007,7,15,19.2,23.8,12:00p,17.2,4:00a,0.3,1.2,9.9,NA,NA,2:00a,NNW
2007,7,16,19.6,25.1,12:00p,17,6:00a,0.2,1.5,2.8,NA,NA,12:00m,NNW
2007,7,17,19.1,22.5,12:00p,17.8,8:00a,0.1,0.9,9.7,NA,NA,2:00a,NNW
2007,7,18,18.8,23.3,10:00a,17.3,6:00a,0.3,0.8,80.8,NA,NA,2:00a,SW
2007,7,19,19.2,24.5,10:00a,17.1,6:00a,0.4,1.3,33.5,NA,NA,2:00a,NNW
2007,7,20,19,23.9,12:00p,16.7,6:00a,0.3,1,38.6,NA,NA,2:00a,NNW
2007,7,21,18.8,23.9,12:00p,17.1,6:00a,0.3,0.8,4.1,NA,NA,2:00a,NNW
2007,7,22,19.5,25,10:00a,17.2,6:00a,0.4,1.7,15,NA,NA,2:00a,NNW
2007,7,23,19.1,24.2,4:00p,16.7,6:00a,0.6,1.4,6.3,NA,NA,12:00m,SSE
2007,7,24,19.6,23.9,10:00a,17.3,2:00a,0.2,1.5,2.3,NA,NA,10:00p,SSE
2007,7,25,19.2,23.2,10:00a,17.5,6:00a,0.2,1.1,2.3,NA,NA,2:00a,NNW
2007,7,26,20.2,24.9,12:00p,17.3,4:00a,0.2,2.1,0.8,NA,NA,2:00a,NNW
2007,7,27,19.4,25.4,12:00p,17.3,4:00p,0.2,1.3,12.4,NA,NA,6:00a,NNW
2007,7,28,20.1,25.8,12:00p,16.7,6:00a,0.3,2,2,NA,NA,4:00a,NNW
2007,7,29,20.1,26.2,10:00a,18.1,4:00a,0,1.8,0.5,NA,NA,2:00a,NNW
2007,7,30,19.9,25.5,2:00p,17.9,10:00p,0,1.6,4.6,NA,NA,2:00a,NNW
2007,7,31,19.3,24.3,12:00p,16.9,6:00a,0.3,1.3,11.4,NA,NA,2:00a,SSW
2007,8,1,19.7,25.9,12:00p,17.4,4:00a,0.1,1.5,5.1,NA,NA,2:00a,NNW
2007,8,2,20.1,25.3,2:00p,17.6,8:00a,0,1.8,0.3,NA,NA,2:00a,NNW
2007,8,3,19.5,24.8,12:00p,17.8,2:00a,0.1,1.3,8.9,NA,NA,2:00a,NNW
2007,8,4,20,24.3,2:00p,17.9,2:00a,0.1,1.7,0.3,NA,NA,12:00m,NNW
2007,8,5,19.4,24.8,12:00p,17.8,10:00p,0.1,1.2,18,NA,NA,2:00a,S
2007,8,6,18.3,24.1,10:00a,16.4,10:00p,0.8,0.8,55.9,NA,NA,2:00a,NNW
2007,8,7,19.4,24.3,12:00p,16.1,4:00a,0.4,1.5,10.9,NA,NA,2:00a,SW
2007,8,8,19.7,23.1,4:00p,17.3,6:00a,0.1,1.6,10.7,NA,NA,2:00a,NNW
2007,8,9,19.1,22.4,12:00p,17.9,4:00a,0.1,0.8,1.3,NA,NA,2:00a,NW
2007,8,10,19.2,23.7,10:00a,17.9,6:00a,0.1,1,13.2,NA,NA,4:00p,NNW
2007,8,11,18.9,22.1,12:00p,17.3,10:00p,0.2,0.8,22.9,NA,NA,2:00a,NNW
2007,8,12,19.2,24.7,2:00p,17.2,12:00m,0.3,1.2,46.5,NA,NA,2:00a,NNW
2007,8,13,19.4,25.8,12:00p,16.4,8:00a,0.4,1.5,15,NA,NA,6:00a,NW
2007,8,14,18.9,25.8,12:00p,16.7,10:00p,0.4,1.1,21.6,2.1,20.9,8:00p,NNW
2007,8,15,19.4,24.5,12:00p,17.1,6:00a,0.2,1.4,25.7,1.8,20.9,2:00p,NNW
2007,8,16,19.3,25.6,12:00p,17.2,2:00a,0.2,1.3,2.5,1.6,22.5,10:00a,NNW
2007,8,17,19.3,25.1,10:00a,17.3,12:00m,0.2,1.2,16,NA,NA,2:00a,NNW
2007,8,18,19.3,24.4,10:00a,17.3,6:00a,0.3,1.3,43.9,NA,NA,4:00p,NNW
2007,8,19,19.9,25.4,10:00a,17.1,4:00a,0.3,1.9,5.3,NA,NA,2:00a,NNW
2007,8,20,19.3,25.1,12:00p,17.2,12:00m,0.2,1.2,18.3,NA,NA,2:00a,NW
2007,8,21,19,25.1,2:00p,16.3,4:00a,0.5,1.2,24.9,NA,NA,2:00a,NNW
2007,8,22,19.9,24.5,4:00p,16.3,6:00a,0.2,1.8,13,NA,NA,8:00p,NNW
2007,8,23,19.3,24.6,2:00p,17.3,6:00a,0.2,1.3,22.6,NA,NA,2:00a,WNW
2007,8,24,19.7,24.1,12:00p,17.1,6:00a,0.2,1.6,4.1,NA,NA,2:00a,NNW
2007,8,25,17.4,19.9,12:00p,16.4,6:00p,0.8,0,11.7,NA,NA,2:00a,NW
2007,8,26,19,24.6,12:00p,16.4,2:00a,0.3,1,5.3,NA,NA,10:00p,NNW
2007,8,27,18.9,25.7,12:00p,16.4,12:00m,0.4,1,84.1,NA,NA,2:00a,NNW
2007,8,28,19.3,25,12:00p,15.5,4:00a,0.5,1.5,9.4,NA,NA,8:00p,N
2007,8,29,18.8,24.4,2:00p,16.9,10:00p,0.4,0.9,35.3,NA,NA,2:00a,NW
2007,8,30,18.9,23.2,10:00a,17.2,4:00a,0.2,0.8,7.4,NA,NA,2:00a,NNW
2007,8,31,18.9,22.9,12:00p,16.8,4:00a,0.5,1.1,18.5,NA,NA,4:00a,SW
2007,9,1,19.1,25.8,12:00p,16.7,2:00a,0.6,1.4,6.3,NA,NA,2:00a,NNW
2007,9,2,19.8,24.9,10:00a,16.7,4:00a,0.3,1.8,12.4,1.3,12.9,12:00p,NW
2007,9,3,19.3,25.7,10:00a,17,12:00m,0.3,1.3,20.6,NA,NA,2:00a,NNW
2007,9,4,19.2,25.9,12:00p,15.9,6:00a,0.5,1.4,21.8,NA,NA,2:00a,NNW
2007,9,5,19.5,25.9,12:00p,17,12:00m,0.4,1.6,7.1,NA,NA,2:00a,NNW
2007,9,6,20.3,25.3,2:00p,17,6:00a,0.1,2.2,20.8,NA,NA,8:00p,N
2007,9,7,20.2,26.2,10:00a,17.5,6:00a,0.1,1.9,4.6,NA,NA,2:00a,NNW
2007,9,8,18.9,25.9,12:00p,16.8,6:00p,0.4,1,18,NA,NA,2:00a,NNW
2007,9,9,19.3,24.8,12:00p,16.4,4:00a,0.5,1.5,11.7,NA,NA,8:00p,NNW
2007,9,10,19.7,24.9,12:00p,16.3,6:00a,0.4,1.8,0.3,NA,NA,2:00a,NNW
2007,9,11,19.5,25.5,12:00p,17.2,6:00a,0.2,1.4,2.3,NA,NA,4:00a,NW
2007,9,12,18.8,25.4,10:00a,17.3,8:00p,0.3,0.8,34,NA,NA,2:00a,NNW
2007,9,13,19.7,23.8,4:00p,15.9,6:00a,0.2,1.6,12.7,NA,NA,2:00a,NNW
2007,9,14,18.2,22.7,12:00p,16.4,8:00p,0.5,0.5,63,NA,NA,2:00a,NNW
2007,9,15,18.6,23.9,12:00p,16.3,6:00a,0.5,0.8,13,NA,NA,6:00p,S
2007,9,16,18.5,23.3,12:00p,16.9,2:00a,0.5,0.7,16.3,NA,NA,2:00a,SSE
2007,9,17,19.8,24.5,12:00p,16.6,6:00a,0.2,1.7,2,NA,NA,12:00m,SW
2007,9,18,19.5,25.9,12:00p,17.7,6:00a,0,1.2,14.7,NA,NA,2:00a,WSW
2007,9,19,19.1,22.4,10:00a,17.6,4:00a,0.1,0.8,15.2,NA,NA,2:00a,NW
2007,9,20,19.8,24.7,12:00p,17,6:00a,0.2,1.7,2.5,NA,NA,2:00a,NNW
2007,9,21,19.6,24.2,2:00p,17.5,2:00a,0.2,1.4,2.5,NA,NA,2:00a,S
2007,9,22,19.5,25.6,12:00p,16.6,12:00m,0.6,1.8,49.3,NA,NA,4:00p,S
2007,9,23,20.3,25.2,12:00p,16.6,2:00a,0.2,2.2,0.3,NA,NA,2:00a,NNW
2007,9,24,19.5,24.2,12:00p,17.2,12:00m,0.2,1.4,7.4,NA,NA,4:00a,NNW
2007,9,25,19.6,23.8,12:00p,16.3,4:00a,0.4,1.7,0.3,NA,NA,2:00a,SW
2007,9,26,19.5,25.4,10:00a,17.3,4:00a,0.1,1.3,46,NA,NA,6:00a,NW
2007,9,27,19.7,26.3,2:00p,17.3,6:00a,0.2,1.5,13,NA,NA,2:00a,NNW
2007,9,28,19.2,24.7,12:00p,17.3,4:00a,0.2,1,5.6,NA,NA,4:00a,NNW
2007,9,29,20.3,25.2,10:00a,17.8,6:00a,0.1,2.1,24.4,NA,NA,2:00a,NNW
2007,9,30,19.3,25.9,2:00p,17.4,12:00m,0.2,1.2,22.4,NA,NA,2:00a,NNW
2007,10,1,18.4,23.3,12:00p,17,12:00m,0.3,0.5,44.2,NA,NA,8:00a,NNW
2007,10,2,19.1,24.1,12:00p,16.4,4:00a,0.5,1.2,4.8,NA,NA,10:00p,NNW
2007,10,3,19.7,25.7,12:00p,17.2,4:00a,0.2,1.6,2.3,NA,NA,2:00a,NNW
